SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-28-2017,Single Family Residential,7288 Kenwood Rd,Dublin,CA,94568,1170247,4,4.0,Dublin,3106,3098,2016,5,377,250,Sold,,,http://www.redfin.com/CA/Dublin/7288-Kenwood-Rd-94568/home/110055740,EBRD/CCAR/Bay East,40764486,N,Y,37.73705,-121.875396
PAST SALE,February-28-2017,Single Family Residential,6422 Broadway Ter,Oakland,CA,94618,1138000,3,2.5,Upper Rockridge,1766,6090,1994,5,644,,Sold,,,http://www.redfin.com/CA/Oakland/6422-Broadway-Ter-94618/home/537092,EBRD/CCAR/Bay East,40768031,N,Y,37.842971,-122.228256
PAST SALE,February-28-2017,Townhouse,25943 Dollar St,Hayward,CA,94544,660000,4,3.5,Hayward,1921,,2016,5,344,240,Sold,,,http://www.redfin.com/CA/Hayward/25943-Dollar-St-94544/home/110225542,EBRD/CCAR/Bay East,40764635,N,Y,37.6516637,-122.0688937
PAST SALE,February-27-2017,Single Family Residential,1317 Homestead Ln,HAYWARD,CA,94545,585000,3,2.0,HAYWARD,1268,5005,1956,6,461,,Sold,,,http://www.redfin.com/CA/Hayward/1317-Homestead-Ln-94545/home/1006401,MLSListings,ML81631803,N,Y,37.640862,-122.093683
PAST SALE,February-8-2017,Condo/Co-op,25941 Dollar St,Hayward,CA,94544,640000,3,2.5,Hayward,1817,,2016,25,352,240,Sold,,,http://www.redfin.com/CA/Hayward/25941-Dollar-St-94544/home/108564365,EBRD/CCAR/Bay East,40764608,N,Y,37.6516736,-122.0689021
PAST SALE,February-9-2017,Townhouse,5410 Montalvo Ct,Pleasanton,CA,94588,690000,2,2.5,Gold Creek,1501,2125,1990,24,460,375,Sold,,,http://www.redfin.com/CA/Pleasanton/5410-Montalvo-Ct-94588/home/1176698,EBRD/CCAR/Bay East,40764743,N,Y,37.689417,-121.926746
PAST SALE,,Vacant Land,Lockhart St,Dublin,CA,94568,755000,,,,,17940,,,,,,,,http://www.redfin.com/CA/Dublin/Lockhart-St-94568/home/108441524,,,N,Y,37.7061,-121.859
PAST SALE,February-8-2017,Condo/Co-op,1511 Jefferson St Ph 11,Oakland,CA,94612,518000,1,1.0,Uptown,635,,2007,25,816,445,Sold,,,http://www.redfin.com/CA/Oakland/1511-Jefferson-St-94612/unit-11/home/12116305,EBRD/CCAR/Bay East,40765121,N,Y,37.8068727,-122.2744844
PAST SALE,February-6-2017,Single Family Residential,1225 Pine St,Oakland,CA,94607,550000,1,1.5,West Oak,1139,,2009,27,483,333,Sold,,,http://www.redfin.com/CA/Oakland/1225-Pine-St-94607/home/22961892,EBRD/CCAR/Bay East,40768021,N,Y,37.8128179,-122.300281
PAST SALE,February-7-2017,Condo/Co-op,1 Lakeside Dr #1606,Oakland,CA,94612,495000,1,1.0,Oakland,666,,2001,26,743,578,Sold,,,http://www.redfin.com/CA/Oakland/1-Lakeside-Dr-94612/unit-1606/home/1798576,San Francisco MLS,451818,N,Y,37.8042136,-122.2615013
PAST SALE,February-24-2017,Single Family Residential,3951 Altamont Ave,Oakland,CA,94605,682000,3,4.0,Millsmont Area,1684,6250,1925,9,405,,Sold,,,http://www.redfin.com/CA/Oakland/3951-Altamont-Ave-94605/home/1888823,EBRD/CCAR/Bay East,40767406,N,Y,37.77585,-122.168875
PAST SALE,February-14-2017,Multi-Family (2-4 Unit),730 Pacific Ave,Alameda,CA,94501,1110000,4,4.0,Alameda,3452,5720,1896,19,322,,Sold,,,http://www.redfin.com/CA/Alameda/730-Pacific-Ave-94501/home/1408031,EBRD/CCAR/Bay East,40769416,N,Y,37.7759659,-122.275277
PAST SALE,February-28-2017,Single Family Residential,7120 Atlas Peak Dr,Dublin,CA,94568,1358880,5,4.0,Dublin,3949,5378,2016,5,344,250,Sold,,,http://www.redfin.com/CA/Dublin/7120-Atlas-Peak-Dr-94568/home/112478742,EBRD/CCAR/Bay East,40766002,N,Y,37.7343567,-121.8748717
PAST SALE,February-17-2017,Single Family Residential,1513 Aria Ct,Livermore,CA,94550,1115000,5,4.0,Prima,3837,14928,2000,16,291,,Sold,,,http://www.redfin.com/CA/Livermore/1513-Aria-Ct-94550/home/1149595,EBRD/CCAR/Bay East,40763064,N,Y,37.660496,-121.804962
PAST SALE,February-23-2017,Single Family Residential,11698 Serra Ct,Dublin,CA,94568,917000,4,2.5,Silvergate,2039,9991,1964,10,450,,Sold,,,http://www.redfin.com/CA/Dublin/11698-Serra-Ct-94568/home/1163558,EBRD/CCAR/Bay East,40761732,N,Y,37.7109894,-121.9438473
PAST SALE,March-1-2017,Single Family Residential,5673 Moreland Way,Livermore,CA,94550,1155000,6,4.0,Dunsmuir,3414,10000,2004,4,338,100,Sold,,,http://www.redfin.com/CA/Livermore/5673-Moreland-Way-94550/home/1979906,EBRD/CCAR/Bay East,40765446,N,Y,37.6733784,-121.7238321
PAST SALE,,Multi-Family (2-4 Unit),123 17th St,Oakland,CA,94612,7000000,8,24.0,,11234,5000,1912,,623,,,,,http://www.redfin.com/CA/Oakland/123-17th-St-94612/home/1399912,,,N,Y,37.803785,-122.2618525
PAST SALE,February-7-2017,Single Family Residential,676 45Th St,Oakland,CA,94609,750000,4,2.0,Nobe,1812,5000,1920,26,414,,Sold,,,http://www.redfin.com/CA/Oakland/676-45th-St-94609/home/1421596,EBRD/CCAR/Bay East,40766297,N,Y,37.8338972,-122.2682449
PAST SALE,February-7-2017,Single Family Residential,8819 D St,Oakland,CA,94621,385000,4,2.5,Kinsell Tract,1730,2750,2004,26,223,,Sold,,,http://www.redfin.com/CA/Oakland/8819-D-St-94621/home/2040599,EBRD/CCAR/Bay East,40754012,N,Y,37.7484124,-122.1805851
PAST SALE,,Single Family Residential,1027 103rd Ave,Oakland,CA,94603,190500,3,1.0,,1280,5360,1941,,149,,,,,http://www.redfin.com/CA/Oakland/1027-103rd-Ave-94603/home/1166743,,,N,Y,37.738165,-122.173136
PAST SALE,,Single Family Residential,9894 Saint Elmo Dr,Oakland,CA,94603,160000,2,1.0,,825,4056,1943,,194,,,,,http://www.redfin.com/CA/Oakland/9894-Saint-Elmo-Dr-94603/home/2029921,,,N,Y,37.732132,-122.185067
PAST SALE,February-17-2017,Single Family Residential,11455 LOCHARD St,Oakland,CA,94605,990000,6,4.5,Chabot Estates,4699,61419,1994,16,211,84,Sold,,,http://www.redfin.com/CA/Oakland/11455-Lochard-St-94605/home/1078507,EBRD/CCAR/Bay East,40752387,N,Y,37.744045,-122.130882
PAST SALE,February-3-2017,Single Family Residential,23047 Stonewall Ave,Hayward,CA,94541,600000,4,2.0,Winton Grove,1404,5278,1956,30,427,,Sold,,,http://www.redfin.com/CA/Hayward/23047-Stonewall-Ave-94541/home/984659,EBRD/CCAR/Bay East,40763779,N,Y,37.657458,-122.109598
PAST SALE,February-8-2017,Single Family Residential,25913 REGAL Ave,Hayward,CA,94544,430000,3,1.0,Schafer Park,1042,7521,1952,25,413,,Sold,,,http://www.redfin.com/CA/Hayward/25913-Regal-Ave-94544/home/1011671,EBRD/CCAR/Bay East,40768846,N,Y,37.646899,-122.085655
PAST SALE,,Vacant Land,2690 Alliston Loop,Dublin,CA,94568,866000,,,,,2489,,,,,,,,http://www.redfin.com/CA/Dublin/2690-Alliston-Loop-94568/home/110308872,,,N,Y,37.7099,-121.854
PAST SALE,February-3-2017,Single Family Residential,24902 Broadmore Ave,Hayward,CA,94544,560000,3,2.0,Parkmead,1026,5040,1958,30,546,,Sold,,,http://www.redfin.com/CA/Hayward/24902-Broadmore-Ave-94544/home/2007710,EBRD/CCAR/Bay East,40766159,N,Y,37.649003,-122.094025
PAST SALE,February-24-2017,Single Family Residential,5947 Highwood Rd,Castro Valley,CA,94552,1018000,5,2.0,Greenridge,1979,8840,1963,9,514,,Sold,,,http://www.redfin.com/CA/Castro-Valley/5947-Highwood-Rd-94552/home/1835265,EBRD/CCAR/Bay East,40768499,N,Y,37.7162771,-122.0471434
PAST SALE,February-15-2017,Single Family Residential,1092 KEITH Ave,Berkeley,CA,94708,785000,3,2.0,Berkeley Hills,2000,4645,1927,18,393,,Sold,,,http://www.redfin.com/CA/Berkeley/1092-Keith-Ave-94708/home/1912032,EBRD/CCAR/Bay East,40746764,N,Y,37.890397,-122.262134
PAST SALE,February-27-2017,Condo/Co-op,555 Pierce St #1432,Albany,CA,94706,374000,1,1.0,Berkeley/Albany,857,,1977,6,436,430,Sold,,,http://www.redfin.com/CA/Albany/555-Pierce-St-94706/unit-1432/home/1144888,San Francisco MLS,453517,N,Y,37.8945487,-122.3066101
PAST SALE,February-3-2017,Mobile/Manufactured Home,883 SUNDIAL Cir Unit Good,Livermore,CA,94551,160000,3,2.0,Livermore,1140,,,30,140,,Sold,,,http://www.redfin.com/CA/Livermore/883-Sundial-Cir-94551/unit-Good/home/112836141,EBRD/CCAR/Bay East,40766465,N,Y,37.7052765,-121.7350966
PAST SALE,February-17-2017,Condo/Co-op,3771 Finnian Way,Dublin,CA,94568,650000,3,3.5,Dublin,1634,,2004,16,398,210,Sold,,,http://www.redfin.com/CA/Dublin/3771-Finnian-Way-94568/home/1237407,EBRD/CCAR/Bay East,40766477,N,Y,37.707944,-121.868042
PAST SALE,February-14-2017,Single Family Residential,1315 Lambaren Ave,Livermore,CA,94551-8138,470000,3,1.0,Northside,982,5000,1952,19,479,,Sold,,,http://www.redfin.com/CA/Livermore/1315-Lambaren-Ave-94551/home/1530487,EBRD/CCAR/Bay East,40763455,N,Y,37.681977,-121.781168
PAST SALE,February-21-2017,Single Family Residential,,San Leandro,CA,94578,513000,2,1.0,Bay Fair,1120,4800,1948,12,458,,Sold,,,http://www.redfin.com/CA/SAN-LORENZO/Undisclosed-address-94580/home/930829,EBRD/CCAR/Bay East,40766520,N,Y,37.707375,-122.126088
PAST SALE,February-3-2017,Single Family Residential,1451 142Nd Ave,San Leandro,CA,94578,505000,2,1.0,North Bal,816,6586,1942,30,619,,Sold,,,http://www.redfin.com/CA/San-Leandro/1451-142nd-Ave-94578/home/781050,EBRD/CCAR/Bay East,40766530,N,Y,37.7130451,-122.1378225
PAST SALE,February-24-2017,Single Family Residential,16603 Columbia Dr,Castro Valley,CA,94552,1005000,5,3.0,Columbia,2830,6800,1988,9,355,48,Sold,,,http://www.redfin.com/CA/Castro-Valley/16603-Columbia-Dr-94552/home/1974511,EBRD/CCAR/Bay East,40766554,N,Y,37.732891,-122.059908
PAST SALE,February-7-2017,Single Family Residential,4537 Sargent Ave,Castro Valley,CA,94546,555000,2,1.0,Upper Center,748,9685,1945,26,742,,Sold,,,http://www.redfin.com/CA/Castro-Valley/4537-Sargent-Ave-94546/home/636534,EBRD/CCAR/Bay East,40766548,N,Y,37.702371,-122.063405
PAST SALE,February-8-2017,Single Family Residential,224 Oakes Blvd,San Leandro,CA,94577,660000,2,1.0,Dutton Orchard,1256,4720,1925,25,525,,Sold,,,http://www.redfin.com/CA/San-Leandro/224-Oakes-Blvd-94577/home/791325,EBRD/CCAR/Bay East,40766482,N,Y,37.731622,-122.156549
PAST SALE,February-17-2017,Multi-Family (2-4 Unit),1551 Santa Clara,Alameda,CA,94501,970000,3,5.0,Alameda,2282,8112,1900,16,425,,Sold,,,http://www.redfin.com/CA/Alameda/1551-Santa-Clara-Ave-94501/home/725707,EBRD/CCAR/Bay East,40752292,N,Y,37.772701,-122.258033
PAST SALE,February-3-2017,Single Family Residential,25409 Modoc Ct,Hayward,CA,94542,820000,4,3.0,Hayward Hills,2931,14788,1949,30,280,,Sold,,,http://www.redfin.com/CA/Hayward/25409-Modoc-Ct-94542/home/998166,EBRD/CCAR/Bay East,40764248,N,Y,37.6610968,-122.0601474
PAST SALE,February-28-2017,Single Family Residential,13541 Campus Dr,Oakland,CA,94605,1932030,4,4.5,Ridgemont,,16278,2016,5,,,Sold,,,http://www.redfin.com/CA/Oakland/13541-Campus-Dr-94619/home/22671266,EBRD/CCAR/Bay East,40763537,N,Y,37.781652,-122.15804
PAST SALE,February-24-2017,Single Family Residential,705 Nightingale St,Livermore,CA,94551,600000,4,2.0,Livermore,,6032,1965,9,,,Sold,,,http://www.redfin.com/CA/Livermore/705-Nightingale-St-94551/home/1781055,EBRD/CCAR/Bay East,40767324,N,Y,37.6861109,-121.789134
PAST SALE,March-3-2017,Single Family Residential,5235 Salerno Dr,Dublin,CA,94568,1250000,4,3.0,Dublin Ranch,2886,6965,2012,2,433,86,Sold,,,http://www.redfin.com/CA/Dublin/5235-Salerno-Dr-94568/home/40087318,EBRD/CCAR/Bay East,40767603,N,Y,37.72107,-121.84933
PAST SALE,,Single Family Residential,1090 Siler Pl,Berkeley,CA,94705,1529000,3,2.0,,3017,6184,2008,,507,,,,,http://www.redfin.com/CA/Berkeley/1090-Siler-Pl-94705/home/22718446,,,N,Y,37.862476,-122.232977
PAST SALE,February-5-2017,Single Family Residential,2220 OCEANSIDE Way,San Leandro,CA,94579,709000,4,2.5,Heron Bay,1923,3641,1999,28,369,80,Sold,,,http://www.redfin.com/CA/San-Leandro/2220-Oceanside-Way-94579/home/1469783,EBRD/CCAR/Bay East,40769391,N,Y,37.6770831,-122.1577456
PAST SALE,February-8-2017,Single Family Residential,486 Olive St,San Leandro,CA,94578,450000,2,1.0,San Leandro,865,5022,1947,25,520,,Sold,,,http://www.redfin.com/CA/San-Leandro/486-Olive-St-94578/home/773255,EBRD/CCAR/Bay East,40766544,N,Y,37.6983856,-122.13129
PAST SALE,March-1-2017,Single Family Residential,21925 Ada St,Castro Valley,CA,94546,540000,2,1.0,Bay Wood,906,6480,1948,4,596,,Sold,,,http://www.redfin.com/CA/Hayward/21925-Ada-St-94546/home/1208518,EBRD/CCAR/Bay East,40765969,N,Y,37.687285,-122.074751
PAST SALE,February-14-2017,Single Family Residential,2954 Liberty Dr,Pleasanton,CA,94566,718000,3,2.0,Shadow Cliff,1135,3600,1988,19,633,37,Sold,,,http://www.redfin.com/CA/Pleasanton/2954-Liberty-Dr-94566/home/2035715,EBRD/CCAR/Bay East,40765867,N,Y,37.667358,-121.846167
PAST SALE,February-16-2017,Single Family Residential,338 Amador Ct,Pleasanton,CA,94566,770000,3,2.0,Downtown,1675,6703,1952,17,460,,Sold,,,http://www.redfin.com/CA/Pleasanton/338-Amador-Ct-94566/home/1313745,EBRD/CCAR/Bay East,40764961,N,Y,37.662241,-121.864545
PAST SALE,February-16-2017,Single Family Residential,22 Veteran Way,Oakland,CA,94602,900000,2,1.5,Glenview,1654,3015,1934,17,544,,Sold,,,http://www.redfin.com/CA/Oakland/22-Veteran-Way-94602/home/1483305,EBRD/CCAR/Bay East,40767447,N,Y,37.801422,-122.217739
PAST SALE,March-1-2017,Condo/Co-op,4236 Fitzwilliam St,Dublin,CA,94568,645000,3,2.5,Dublin Ranch Vlg,1897,,2006,4,340,245,Sold,,,http://www.redfin.com/CA/Dublin/4236-Fitzwilliam-St-94568/home/2114673,EBRD/CCAR/Bay East,40766134,N,Y,37.706792,-121.863308
PAST SALE,February-3-2017,Single Family Residential,14145 Trinidad Rd,San Leandro,CA,94577,650000,3,2.0,Maria Fair,1336,5400,1961,30,487,,Sold,,,http://www.redfin.com/CA/San-Leandro/14145-Trinidad-Rd-94577/home/803743,EBRD/CCAR/Bay East,40766812,N,Y,37.695421,-122.177975
PAST SALE,February-14-2017,Single Family Residential,1063 60th St,Oakland,CA,94608,1110000,3,2.5,Nobe,1786,3830,1900,19,622,,Sold,,,http://www.redfin.com/CA/Oakland/1063-60th-St-94608/home/112846654,EBRD/CCAR/Bay East,40766606,N,Y,37.8433068,-122.2818102
PAST SALE,February-20-2017,Single Family Residential,,Oakland,CA,94605,645000,3,1.0,Millsmont Area,1524,4066,1924,13,423,,Sold,,,http://www.redfin.com/CA/Oakland/Undisclosed-address-94605/home/565490,EBRD/CCAR/Bay East,40766174,N,Y,37.774961,-122.186756
PAST SALE,February-8-2017,Condo/Co-op,438 W Grand Ave #617,Oakland,CA,94612,625000,1,1.0,Uptown,802,,2008,25,779,455,Sold,,,http://www.redfin.com/CA/Oakland/438-W-Grand-Ave-94612/unit-617/home/22683021,EBRD/CCAR/Bay East,40766864,N,Y,37.8118317,-122.267668
PAST SALE,February-22-2017,Single Family Residential,17714 Trenton Dr,Castro Valley,CA,94546,750000,3,2.0,Beaumont Estates,1826,7150,1961,11,411,,Sold,,,http://www.redfin.com/CA/Castro-Valley/17714-Trenton-Dr-94546/home/1631824,EBRD/CCAR/Bay East,40766274,N,Y,37.716792,-122.066642
PAST SALE,February-23-2017,Single Family Residential,5889 San Juan Way,Pleasanton,CA,94566,1100000,4,2.5,Pleasanton,2245,7280,1980,10,490,,Sold,,,http://www.redfin.com/CA/Pleasanton/5889-San-Juan-Way-94566/home/1743664,EBRD/CCAR/Bay East,40762326,N,Y,37.646464,-121.877837
PAST SALE,February-14-2017,Single Family Residential,3437 66Th Ave,Oakland,CA,94605,563000,2,1.0,Oakland,1014,4410,1924,19,555,,Sold,,,http://www.redfin.com/CA/Oakland/3437-66th-Ave-94605/home/564826,EBRD/CCAR/Bay East,40766842,N,Y,37.7736599,-122.1767447
PAST SALE,February-28-2017,Single Family Residential,2129 Church St,Oakland,CA,94621,290000,3,1.0,Havenscourt,1152,3800,1924,5,252,,Sold,,,http://www.redfin.com/CA/Oakland/2129-Church-St-94621/home/569494,EBRD/CCAR/Bay East,40767479,N,Y,37.7656008,-122.1838738
PAST SALE,February-17-2017,Townhouse,19 Ambler Ln,Oakland,CA,94608,725000,2,2.0,Oakland,1500,688,2005,16,483,175,Sold,,,http://www.redfin.com/CA/Oakland/19-Ambler-Ln-94608/home/17187245,EBRD/CCAR/Bay East,40767279,N,Y,37.8228304,-122.2879562
PAST SALE,February-22-2017,Single Family Residential,20192 Wisteria,Castro Valley,CA,94546-4125,550000,3,1.0,Castro Valley,,5640,1937,11,,,Sold,,,http://www.redfin.com/CA/Castro-Valley/20192-Wisteria-St-94546/home/821030,EBRD/CCAR/Bay East,40767497,N,Y,37.698053,-122.085504
PAST SALE,February-22-2017,Single Family Residential,352 Helen Way,Livermore,CA,94550,669000,3,2.0,Sunset West,1554,6000,1971,11,431,,Sold,,,http://www.redfin.com/CA/Livermore/352-Helen-Way-94550/home/2032083,EBRD/CCAR/Bay East,40765987,N,Y,37.674477,-121.792765
PAST SALE,March-1-2017,Condo/Co-op,1201 Pine St #118,Oakland,CA,94607,468000,1,1.0,Central Station-Pacific Cannery,843,,2009,4,555,289,Sold,,,http://www.redfin.com/CA/Oakland/1201-Pine-St-94607/unit-118/home/22961823,EBRD/CCAR/Bay East,40767460,N,Y,37.8128311,-122.3005557
PAST SALE,February-9-2017,Single Family Residential,668 Brookwood Pl,Oakland,CA,94610,1012000,3,2.0,Trestle Glen,1891,6000,1922,24,535,,Sold,,,http://www.redfin.com/CA/Oakland/668-Brookwood-Pl-94610/home/536143,EBRD/CCAR/Bay East,40766026,N,Y,37.809007,-122.241849
PAST SALE,February-22-2017,Condo/Co-op,795 Taft Ave Unit A,Albany,CA,94706,848000,3,2.0,Albany,1522,,1978,11,557,370,Sold,,,http://www.redfin.com/CA/Albany/795-Taft-St-94706/unit-A/home/112905406,EBRD/CCAR/Bay East,40767514,N,Y,37.892833,-122.3036514
PAST SALE,February-23-2017,Single Family Residential,628 Zircon Way,Livermore,CA,94550,750000,4,2.0,Tempo,1376,7612,1967,10,545,,Sold,,,http://www.redfin.com/CA/Livermore/628-Zircon-Way-94550/home/1257486,EBRD/CCAR/Bay East,40767527,N,Y,37.669404,-121.801071
PAST SALE,February-21-2017,Condo/Co-op,311 Oak St #325,Oakland,CA,94607-4617,789000,2,2.0,Jack London,1620,,2003,12,487,586,Sold,,,http://www.redfin.com/CA/Oakland/311-Oak-St-94607/unit-325/home/22794557,EBRD/CCAR/Bay East,40762501,N,Y,37.7940718,-122.2679829
PAST SALE,February-17-2017,Condo/Co-op,247 4th St #303,Oakland,CA,94607,630000,1,1.0,Jack London Sq,1118,,1923,16,564,538,Sold,,,http://www.redfin.com/CA/Oakland/247-4th-St-94607/unit-303/home/22963350,EBRD/CCAR/Bay East,40766839,N,Y,37.795206,-122.2704964
PAST SALE,February-14-2017,Single Family Residential,3012 Eastman Ave,Oakland,CA,94619,570000,2,1.0,Allendale,924,3200,1926,19,617,,Sold,,,http://www.redfin.com/CA/Oakland/3012-Eastman-Ave-94619/home/1329732,EBRD/CCAR/Bay East,40766837,N,Y,37.7857146,-122.2016373
PAST SALE,February-17-2017,Condo/Co-op,6464 Forget Me Not Cmn,Livermore,CA,94551,430000,2,2.5,Creekside,1225,,2004,16,351,285,Sold,,,http://www.redfin.com/CA/Livermore/6464-Forget-Me-Not-94551/home/1353099,EBRD/CCAR/Bay East,40767220,N,Y,37.714295,-121.721988
PAST SALE,February-22-2017,Single Family Residential,18239 Maffey Dr,Castro Valley,CA,94546,820000,4,2.5,Proctor,1906,11346,1961,11,430,,Sold,,,http://www.redfin.com/CA/Castro-Valley/18239-Maffey-Dr-94546/home/1967809,EBRD/CCAR/Bay East,40767124,N,Y,37.7126263,-122.0757105
PAST SALE,February-17-2017,Single Family Residential,1620 San Jose Ave,Alameda,CA,94501,1275000,3,2.5,Gold Coast,1964,7200,1918,16,649,,Sold,,,http://www.redfin.com/CA/Alameda/1620-San-Jose-Ave-94501/home/1808933,EBRD/CCAR/Bay East,40766500,N,Y,37.766969,-122.260341
PAST SALE,February-14-2017,Condo/Co-op,238 WOOD St #703,Livermore,CA,94550,555000,2,2.5,Livermore,1420,,2004,19,391,334,Sold,,,http://www.redfin.com/CA/Livermore/238-Wood-St-94550/unit-703/home/2112205,EBRD/CCAR/Bay East,40759472,N,Y,37.6843159,-121.7628701
PAST SALE,February-17-2017,Single Family Residential,671 Meek Ave,Hayward,CA,94541,522000,2,1.0,Hayward,,7784,1927,16,,,Sold,,,http://www.redfin.com/CA/Hayward/671-Meek-Ave-94541/home/1925325,EBRD/CCAR/Bay East,40752543,N,Y,37.664098,-122.083978
PAST SALE,February-24-2017,Single Family Residential,2951 Patcham Cmn,Livermore,CA,94550,681354,4,3.5,Livermore,1915,1449,2016,9,356,97,Sold,,,http://www.redfin.com/CA/Livermore/2951-Patcham-Cmn-94550/home/109276025,EBRD/CCAR/Bay East,40760506,N,Y,37.685378,-121.762255
PAST SALE,February-10-2017,Townhouse,418 Persimmon Cmn #8,Livermore,CA,94551,695000,3,2.5,Livermore,1667,,2016,23,417,358,Sold,,,http://www.redfin.com/CA/Livermore/418-Persimmon-Cmn-94551/unit-8/home/109321224,EBRD/CCAR/Bay East,40767224,N,Y,37.7031335,-121.7923367
PAST SALE,February-9-2017,Single Family Residential,3311 Viola St,Oakland,CA,94619,590000,3,2.0,High/38th,1068,5000,1947,24,552,,Sold,,,http://www.redfin.com/CA/Oakland/3311-Viola-St-94619/home/108272820,EBRD/CCAR/Bay East,40766999,N,Y,37.79007,-122.202346
PAST SALE,February-24-2017,Single Family Residential,2239 Moody Way,Hayward,CA,94545,700000,3,2.5,Mt Eden,1532,4030,1991,9,457,,Sold,,,http://www.redfin.com/CA/Hayward/2239-Moody-Way-94545/home/1947732,EBRD/CCAR/Bay East,40766836,N,Y,37.6424292,-122.1147451
PAST SALE,February-22-2017,Single Family Residential,1580 Hollyhock St,Livermore,CA,94551,589000,2,2.0,Springtown,1280,6101,1963,11,460,30,Sold,,,http://www.redfin.com/CA/Livermore/1580-Hollyhock-St-94551/home/854771,EBRD/CCAR/Bay East,40767123,N,Y,37.713195,-121.742236
PAST SALE,February-28-2017,Condo/Co-op,4502 SANDYFORD Ct,Dublin,CA,94568-7838,615000,2,2.5,Dublin Green,1276,,2000,5,482,185,Sold,,,http://www.redfin.com/CA/Dublin/4502-Sandyford-Ct-94568/home/1996022,EBRD/CCAR/Bay East,40765946,N,Y,37.705997,-121.875699
PAST SALE,February-22-2017,Single Family Residential,220 Kottinger Dr,Pleasanton,CA,94566,762500,2,1.0,Downtown Pleas.,869,3056,1993,11,877,,Sold,,,http://www.redfin.com/CA/Pleasanton/220-Kottinger-Dr-94566/home/1392610,EBRD/CCAR/Bay East,40767130,N,Y,37.6620289,-121.86979
PAST SALE,February-22-2017,Single Family Residential,5433 Desiree Ave,Livermore,CA,94550,685000,3,2.0,Rancho Arroyo,1475,8222,1985,11,464,,Sold,,,http://www.redfin.com/CA/Livermore/5433-Desiree-Ave-94550/home/1661696,EBRD/CCAR/Bay East,40767144,N,Y,37.69259,-121.726069
PAST SALE,February-27-2017,Multi-Family (2-4 Unit),2041 High St,Oakland,CA,94601,750000,5,3.0,Oakland,1774,5200,1913,6,423,,Sold,,,http://www.redfin.com/CA/Oakland/2041-High-St-94601/home/1936817,EBRD/CCAR/Bay East,40766532,N,Y,37.7767259,-122.210158
PAST SALE,February-17-2017,Townhouse,1307 Chateau Cmn,Livermore,CA,94550,625000,3,2.5,Chateau Commons,1385,2911,1989,16,451,325,Sold,,,http://www.redfin.com/CA/Livermore/1307-Chateau-Cmn-94550/home/1792487,EBRD/CCAR/Bay East,40767214,N,Y,37.671814,-121.755693
PAST SALE,February-10-2017,Single Family Residential,706 Hazel St,Livermore,CA,94550,655000,4,2.0,Valley East,1396,6600,1971,23,469,,Sold,,,http://www.redfin.com/CA/Livermore/706-Hazel-St-94550/home/1975818,EBRD/CCAR/Bay East,40767121,N,Y,37.6890064,-121.730996
PAST SALE,March-1-2017,Condo/Co-op,3490 Capoterra Way,Dublin,CA,94568,910000,4,3.5,Dublin Ranch,3012,,2010,4,302,414,Sold,,,http://www.redfin.com/CA/Dublin/3490-Capoterra-Way-94568/home/22963206,EBRD/CCAR/Bay East,40767275,N,Y,37.710257,-121.864479
PAST SALE,February-27-2017,Single Family Residential,375 B St,Hayward,CA,94541,775000,3,3.0,Hayward,1835,2487,2015,6,422,121,Sold,,,http://www.redfin.com/CA/Hayward/375-B-St-94541/home/95473674,EBRD/CCAR/Bay East,40767398,N,Y,37.6679317,-122.0939475
